ProteinID,ProteinGroupID,PROTINFER(ID_24400),PROTINFER(ID_24399),PROTINFER(ID_24398),PROTINFER(ID_24397),Fasta ID,CommonName,Mol.Wt.,pI,NumSeq,#Seq(ID_24400),#Ion(ID_24400),#U.Ion(ID_24400),SC(ID_24400),SC_Norm(ID_24400),#Seq(ID_24399),#Ion(ID_24399),#U.Ion(ID_24399),SC(ID_24399),SC_Norm(ID_24399),#Seq(ID_24398),#Ion(ID_24398),#U.Ion(ID_24398),SC(ID_24398),SC_Norm(ID_24398),#Seq(ID_24397),#Ion(ID_24397),#U.Ion(ID_24397),SC(ID_24397),SC_Norm(ID_24397)
24069084,1255,-,#NAME?,*,-,GL50803_39587,,145796.78,4.91,3,0,0,0,0,0,1,1,0,1,1,2,2,2,3,6,0,0,0,0,0
24068471,1256,*,*,*,*,GL50803_13109,,20914.31,7.6,3,3,3,3,12,12,3,3,3,9,10,1,1,1,1,2,1,1,1,2,14
24065525,1269,*,*,-,-,GL50803_5881,,129049.39,4.9,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24034871,1272,*,-,*,*,GL50803_10193,,106395.85,6.11,3,1,1,1,2,2,0,0,0,0,0,2,2,2,3,6,1,1,1,1,7
24063786,1281,*,*,-,-,GL50803_16888,,129060.85,5.31,3,1,1,1,1,1,3,3,3,5,6,0,0,0,0,0,0,0,0,0,0
24062410,1283,*,*,-,-,GL50803_15889,,40077.7,9.53,3,2,2,2,2,2,3,5,5,10,11,0,0,0,0,0,0,0,0,0,0
24069508,1289,*,*,-,-,GL50803_137680,,58080.7,7.97,3,3,3,1,3,3,3,3,1,7,8,0,0,0,0,0,0,0,0,0,0
24062835,1306,*,-,*,-,GL50803_16930,,154847.8,5.35,3,2,2,2,4,4,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
24070386,1307,*,*,*,-,GL50803_12941,,29305.36,5.22,3,3,3,3,4,4,2,2,2,5,6,1,1,1,1,2,0,0,0,0,0
24070394,1320,-,*,-,-,GL50803_39938,,716461.5,7.16,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
24070398,1324,*,*,*,-,GL50803_17472,,54986.41,4.93,3,2,2,2,2,2,1,2,2,2,2,1,1,1,2,4,0,0,0,0,0
24062856,1329,*,*,-,-,GL50803_23447,,182438.3,8.25,3,1,1,1,1,1,3,3,3,6,7,0,0,0,0,0,0,0,0,0,0
24064936,1353,-,-,*,-,GL50803_14475,,126882.24,5.22,3,0,0,0,0,0,0,0,0,0,0,3,3,3,6,12,0,0,0,0,0
24064937,1354,*,*,-,-,GL50803_86431,,41207.91,4.95,3,1,1,1,1,1,3,3,3,6,7,0,0,0,0,0,0,0,0,0,0
24068814,1367,*,*,*,-,GL50803_16630,,140634.17,6,3,3,3,3,5,5,2,2,2,4,5,1,1,1,4,8,0,0,0,0,0
24062861,1372,*,*,*,*,GL50803_7035,,35818.37,4.87,3,2,2,2,3,3,3,3,3,5,6,2,2,2,4,8,1,1,1,1,7
24062867,1374,*,*,-,-,GL50803_16675,,38989.57,5.72,3,3,3,3,6,6,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24064910,1376,*,*,*,-,GL50803_11885,,53593.17,4.67,3,1,1,1,1,1,1,1,1,1,1,2,2,2,3,6,0,0,0,0,0
24065049,1384,*,*,*,-,GL50803_8608,,109432.56,5.7,3,1,1,1,1,1,2,2,2,4,5,1,1,1,1,2,0,0,0,0,0
24062896,1390,*,-,*,-,GL50803_8235,,33648.48,6.28,3,2,2,2,3,3,0,0,0,0,0,2,3,3,6,12,0,0,0,0,0
24067304,1405,*,*,*,-,GL50803_33685,,115900.75,6.58,3,3,4,4,11,11,3,4,4,7,8,2,2,2,4,8,0,0,0,0,0
24065582,1417,*,*,*,-,GL50803_1979,,20994.19,7.76,3,3,4,4,9,9,3,5,5,19,22,1,1,1,1,2,0,0,0,0,0
24067703,1420,*,-,*,-,GL50803_32697,,76889.15,6.15,3,3,3,3,4,4,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0
23996687,1423,*,*,*,-,GL50803_94525,,44635.92,5.37,3,1,1,1,1,1,3,3,3,4,5,1,1,1,1,2,0,0,0,0,0
24067718,1434,*,*,-,-,GL50803_16370,,210327.42,7.06,3,2,2,2,2,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
24064956,1445,*,*,-,-,GL50803_5615,,39431.06,8.86,3,1,1,1,1,1,3,3,3,5,6,0,0,0,0,0,0,0,0,0,0
24067315,1451,*,*,*,-,GL50803_11299,,63930.71,8.57,3,1,1,1,2,2,3,3,3,7,8,1,1,1,2,4,0,0,0,0,0
"2,406,259,424,062,890",1485,*g,-,*g,-,"GL50803_10829,GL50803_8245",,"28767.73,29422.4","5.67,6.49",3,1,1,1,2,2,0,0,0,0,0,2,2,2,5,10,0,0,0,0,0
24067214,1498,*,*,*,-,GL50803_17130,,163729.2,6.69,3,1,1,1,2,2,2,2,2,3,3,1,1,1,1,2,0,0,0,0,0
24064369,1499,*,*,-,-,GL50803_2964,,21657.89,9.67,3,1,1,1,3,3,3,4,4,7,8,0,0,0,0,0,0,0,0,0,0
24066630,1504,*,*,-,-,GL50803_16839,,85930.42,5.44,3,3,4,4,10,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064776,1509,*,*,-,-,GL50803_95557,,88844.81,6.03,3,2,2,2,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
"2,406,976,624,070,500",1518,*g,*g,-,-,"GL50803_114626,GL50803_113531",,"177866.14,178048.22","5.48,5.79",3,2,2,1,4,4,3,3,2,4,5,0,0,0,0,0,0,0,0,0,0
23993566,1524,*,*,*,*,GL50803_5604,,14801.66,4.62,3,3,3,3,8,8,1,1,1,1,1,3,3,3,17,33,2,2,2,5,35
24066236,1527,*,-,*,-,GL50803_4597,,43231.37,6.7,3,3,3,3,4,4,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24034302,1528,*,-,*,-,"GL50803_135886,GL50803_135885",,24038.35,6.2,3,2,2,2,3,3,0,0,0,0,0,2,3,3,9,17,0,0,0,0,0
24067277,1530,*,-,*,-,GL50803_17354,,90528.5,6.72,3,2,2,2,6,6,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
24064064,1541,*,*,-,-,GL50803_14311,,38302.7,6.09,3,3,4,4,16,16,2,3,3,7,8,0,0,0,0,0,0,0,0,0,0
24065131,1572,*,*,-,-,GL50803_90044,,131636.33,5.61,3,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24062477,1590,*,-,*,-,GL50803_16678,,34357.26,5.99,3,2,2,2,4,4,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24062473,1595,*,*,-,-,GL50803_8963,,65514.01,6.1,3,1,1,1,3,3,3,3,3,8,9,0,0,0,0,0,0,0,0,0,0
24066697,1598,*,-,*,-,GL50803_3417,,26786.91,6.65,3,3,3,3,12,12,0,0,0,0,0,2,2,2,5,10,0,0,0,0,0
24069811,1604,*,*,-,-,GL50803_25205,,136466.27,7.72,3,3,3,3,3,3,3,3,3,9,10,0,0,0,0,0,0,0,0,0,0
24063215,1608,*,*,*,-,GL50803_7751,,118439.08,6.08,3,2,2,2,4,4,2,2,2,3,3,1,1,1,1,2,0,0,0,0,0
24063211,1611,*,*,-,-,GL50803_17506,,66412.71,5.73,3,1,1,1,1,1,3,3,3,5,6,0,0,0,0,0,0,0,0,0,0
24070181,1617,*,*,-,-,GL50803_16054,,23526.82,6.54,3,1,1,1,2,2,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0
24069411,1654,*,*,*,-,GL50803_15240,,46450.8,5.14,3,3,3,3,8,8,3,3,3,5,6,1,1,1,1,2,0,0,0,0,0
24069419,1660,*,*,-,-,GL50803_5533,,66977.37,8.94,3,2,2,2,2,2,3,3,3,7,8,0,0,0,0,0,0,0,0,0,0
24069036,1672,-,*,-,-,GL50803_28962,,33509.87,7.52,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
24064305,1684,*,*,*,-,GL50803_14877,,54476.04,5.49,3,3,3,3,5,5,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24063707,1711,*,*,*,*,GL50803_7351,,6826.61,4.45,3,3,3,3,13,13,3,3,3,9,10,2,2,2,4,8,1,1,1,1,7
24046117,1721,*,-,*,-,GL50803_15566,,39580.85,9.48,3,2,2,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24063206,1722,*,*,-,-,GL50803_13316,,36464.84,6.09,3,3,3,3,6,6,3,3,3,11,13,0,0,0,0,0,0,0,0,0,0
24063205,1724,*,*,*,-,GL50803_13315,,71307.79,6.38,3,2,2,2,4,4,2,2,2,3,3,1,1,1,1,2,0,0,0,0,0
24066673,1725,*,*,*,-,GL50803_15603,,30412.38,5.26,3,3,3,3,7,7,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24062495,1731,*,*,*,*,GL50803_14064,,23887.04,9.02,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,14
24069835,1742,*,*,-,-,GL50803_8125,,104500.6,5.62,3,2,2,2,4,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24066664,1750,*,*,-,-,GL50803_40228,,228339.88,5.4,3,2,2,2,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24064334,1757,*,*,-,-,GL50803_95254,,103785.85,6.29,3,2,2,2,2,2,2,2,2,5,6,0,0,0,0,0,0,0,0,0,0
24062487,1759,-,-,*,-,GL50803_15218,,83800.4,6.1,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,0,0,0,0,0
24061900,1784,*,*,-,-,GL50803_9658,,34596.78,6.19,3,2,2,2,4,4,3,3,3,5,6,0,0,0,0,0,0,0,0,0,0
24062907,1797,*,-,*,-,GL50803_8621,,132366.75,5.4,3,2,3,3,6,6,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24067648,1813,*,*,*,*,GL50803_34093,,8589.11,9.58,3,2,2,2,4,4,1,1,1,1,1,1,1,1,3,6,2,2,2,2,14
24068751,1814,*,-,*,-,GL50803_14545,,36917.2,5.44,3,2,2,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24012413,1820,*,*,-,-,GL50803_15081,,67605.24,6.23,3,2,2,2,2,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24069874,1823,*,*,*,*,GL50803_98056,,18680.66,10.19,3,2,2,2,5,5,3,3,3,5,6,2,2,2,6,12,1,1,1,4,28
24067612,1827,*,*,*,-,GL50803_9363,,191012.88,6.12,3,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0
24068744,1831,-,*,-,-,GL50803_21398,,43797.87,5.97,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
24070255,1833,*,*,*,-,GL50803_10038,,32335.05,5.03,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,4,0,0,0,0,0
24070253,1835,*,*,-,-,GL50803_20307,,13763.79,8.8,3,2,2,2,6,6,3,3,3,9,10,0,0,0,0,0,0,0,0,0,0
24062542,1854,*,*,-,-,GL50803_37488,,163203.2,5.39,3,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24062953,1862,*,*,*,-,GL50803_9485,,95820.42,6.57,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24063680,1865,*,*,*,-,GL50803_13603,,23381.01,6.83,3,3,3,3,10,10,2,2,2,8,9,1,1,1,1,2,0,0,0,0,0
24068715,1887,*,-,*,*,GL50803_9720,,112846.64,5.25,3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,1,7
23981547,1909,*,*,-,-,GL50803_16299,,98025.43,6.63,3,3,3,3,4,4,2,2,2,5,6,0,0,0,0,0,0,0,0,0,0
24067661,1917,*,*,-,-,GL50803_9548,,58467.36,8.49,3,3,3,1,5,5,3,4,2,14,16,0,0,0,0,0,0,0,0,0,0
24066920,1932,*,*,-,-,GL50803_17427,,65012.61,9.42,3,3,3,3,6,6,3,4,4,10,11,0,0,0,0,0,0,0,0,0,0
24065477,1936,*,*,*,-,GL50803_22136,,40945.78,4.98,3,3,3,3,7,7,3,3,3,8,9,1,1,1,2,4,0,0,0,0,0
24062045,1939,*,-,*,-,GL50803_95787,,146654.9,4.74,3,2,2,2,2,2,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
24066298,1942,*,*,*,-,GL50803_7874,,87989.89,5.57,3,2,2,2,3,3,1,1,1,1,1,1,1,1,4,8,0,0,0,0,0
24066284,1963,*,-,*,-,GL50803_12223,,69650.82,7.91,3,2,2,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24066291,1970,*,-,*,*,GL50803_13756,,23038.38,5.82,3,3,3,3,9,9,0,0,0,0,0,1,1,1,6,12,1,1,1,2,14
24062971,1984,*,-,*,-,GL50803_22677,,28552.38,7.52,3,3,3,3,3,3,0,0,0,0,0,3,3,3,10,19,0,0,0,0,0
24062979,1999,*,*,-,-,GL50803_5981,,131369.4,6.95,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064810,2005,*,-,*,-,GL50803_2053,,35057.25,5.37,3,2,2,2,3,3,0,0,0,0,0,2,2,2,6,12,0,0,0,0,0
24062962,2006,*,*,-,-,GL50803_7018,,37093.57,6,3,2,2,2,2,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24065191,2007,*,-,*,-,GL50803_15514,,58007.94,5.27,3,2,2,2,2,2,0,0,0,0,0,3,3,3,5,10,0,0,0,0,0
24062074,2011,*,-,*,-,GL50803_1875,,15982.18,5.43,3,2,2,2,5,5,0,0,0,0,0,2,2,2,10,19,0,0,0,0,0
24065185,2014,*,*,-,-,GL50803_14581,,70034,5.89,3,3,3,3,5,5,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24066961,2017,*,*,-,-,GL50803_10367,,14843.58,10.13,3,3,4,4,11,11,3,4,4,7,8,0,0,0,0,0,0,0,0,0,0
24067201,2025,*,*,-,-,GL50803_16222,,188516.89,5.87,3,1,1,1,2,2,3,3,3,7,8,0,0,0,0,0,0,0,0,0,0
24064832,2034,*,*,-,-,"GL50803_27521,GL50803_14256",,13874.89,10.45,3,3,3,3,10,10,3,3,3,9,10,0,0,0,0,0,0,0,0,0,0
24064834,2039,*,*,-,-,GL50803_7134,,62071.66,9.23,3,1,1,1,1,1,3,3,3,4,5,0,0,0,0,0,0,0,0,0,0
24064012,2041,*,*,-,-,GL50803_7350,,174588.06,7.59,3,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24066983,2047,*,-,*,-,GL50803_9870,,94274.92,5.97,3,1,1,1,1,1,0,0,0,0,0,3,3,1,11,21,0,0,0,0,0
24064842,2057,*,*,*,*,GL50803_10881,,56118.91,6.46,3,3,3,3,5,5,1,1,1,1,1,3,3,3,6,12,1,1,1,1,7
24064017,2059,*,*,*,*,GL50803_14606,,26813.55,5.31,3,2,3,3,16,16,2,3,3,10,11,2,2,2,6,12,1,1,1,1,7
24064006,2070,*,*,-,-,GL50803_9099,,45648.46,5.61,3,3,3,3,9,9,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24070213,2074,*,-,*,-,GL50803_14456,,17663.14,7.66,3,3,3,3,6,6,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24070210,2075,-,*,-,-,GL50803_12945,,33266.07,8.4,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
24064292,8,*,*,*,-,GL50803_16167,,59809.91,6.11,2,2,2,2,5,5,2,2,2,5,6,1,1,1,2,4,0,0,0,0,0
24064282,10,*,*,-,-,GL50803_17037,,28759.42,5.01,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24033184,19,-,-,*,-,GL50803_14593,,209540.08,6.29,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24064295,22,-,-,*,*,GL50803_12598,,37501.92,9.54,2,0,0,0,0,0,0,0,0,0,0,2,2,2,4,8,1,1,1,1,7
24066905,27,-,*,-,-,GL50803_13220,,84456.58,9.43,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24069326,37,-,*,-,-,GL50803_8122,,13558.83,9.48,2,0,0,0,0,0,2,3,3,4,5,0,0,0,0,0,0,0,0,0,0
"2,406,773,324,067,720",44,-,-,*g,-,"GL50803_86934,GL50803_101307",,"32385.16,32500.25","5.86,5.73",2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24065230,46,*,-,*,-,GL50803_115245,,124086.13,7.29,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24065222,50,-,-,*,-,GL50803_95064,,44262.43,7.04,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24064243,52,*,*,-,-,GL50803_103838,,212247.86,6.77,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24064245,55,*,*,#NAME?,-,GL50803_14433,,72710.38,5.79,2,2,2,1,4,4,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0
24063129,65,*,-,-,-,GL50803_3538,,30032.02,6.23,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065217,66,*,*,-,-,GL50803_11638,,57048.52,5.51,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068665,85,-,*,-,-,GL50803_6664,,40867.6,6.22,2,0,0,0,0,0,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0
24064208,86,#NAME?,#NAME?,*,-,GL50803_16272,,136560.12,5.15,2,1,1,0,3,3,1,1,0,3,3,2,2,1,3,6,0,0,0,0,0
24063151,92,-,*,-,-,GL50803_17345,,17021.57,4.51,2,0,0,0,0,0,2,3,3,5,6,0,0,0,0,0,0,0,0,0,0
24063560,98,*,*,*,-,GL50803_4248,,43325.19,5.42,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,4,0,0,0,0,0
24066302,106,*,-,*,-,GL50803_40014,,119505.36,5.77,2,1,1,1,2,2,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24064211,114,*,*,*,-,GL50803_16887,,60675.94,8.57,2,2,2,2,3,3,1,1,1,1,1,1,1,1,2,4,0,0,0,0,0
24063139,119,-,-,*,*,GL50803_27308,,18632.52,5.2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,6,12,1,1,1,1,7
24063136,121,=,-,=,*g,GL50803_102542,,87855.63,6.15,2,1,1,0,2,2,0,0,0,0,0,2,2,0,4,8,1,1,1,1,7
24063542,125,*,*,-,-,GL50803_33281,,63426.1,5.1,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24068690,127,*,-,*,-,GL50803_6377,,92932.24,5.92,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24069796,135,*,-,*,-,GL50803_88735,,71121.15,5.5,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24069780,169,*,-,*,-,GL50803_9349,,21841.08,5.95,2,2,2,2,4,4,0,0,0,0,0,1,1,1,4,8,0,0,0,0,0
24062595,175,-,*,-,-,GL50803_17505,,61946.88,8.94,2,0,0,0,0,0,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24070073,181,*,*,-,-,GL50803_32676,,80924.69,5.66,2,1,1,1,1,1,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24069751,202,*,*,*,-,GL50803_15847,,28688.4,5.96,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,0,0,0,0,0
24039755,203,*,-,*,-,GL50803_103783,,25602.52,9.32,2,1,1,1,1,1,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
24069367,204,*,-,*,-,GL50803_14481,,15599.66,4.97,2,1,1,1,1,1,0,0,0,0,0,2,2,2,6,12,0,0,0,0,0
24063576,205,-,-,*,-,GL50803_17299,,130505.52,5.72,2,0,0,0,0,0,0,0,0,0,0,2,2,2,4,8,0,0,0,0,0
24066390,206,*,*,-,-,GL50803_8741,,62572.53,5.31,2,1,1,1,1,1,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24070160,209,*,*,*,-,GL50803_14270,,16220.81,7.75,2,2,2,2,6,6,1,1,1,4,5,1,1,1,5,10,0,0,0,0,0
24013695,220,*,-,*,-,GL50803_16658,,62392.02,4.89,2,1,1,1,3,3,0,0,0,0,0,2,2,2,6,12,0,0,0,0,0
24070553,233,*,*,#NAME?,-,GL50803_114192,,117063.79,6.66,2,1,1,1,3,3,1,1,1,1,1,1,1,0,2,4,0,0,0,0,0
24062666,237,*,-,*,-,GL50803_16068,,84764.61,5.85,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
24068617,241,*,*,-,-,GL50803_14994,,342286.72,6.15,2,2,2,2,3,3,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0
24069718,245,*,-,-,-,GL50803_103810,,206463.77,5.19,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066364,246,-,*,*,-,GL50803_14916,,86698.76,5.06,2,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,0,0,0,0,0
24062676,253,*,-,*,-,GL50803_14821,,14297.46,8.36,2,2,2,2,4,4,0,0,0,0,0,1,1,1,3,6,0,0,0,0,0
24069721,255,-,-,*,*,GL50803_16731,,334143.3,5.58,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,6,1,1,1,1,7
24068602,264,-,*,*,-,GL50803_42000,,285471.72,5.23,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24069729,266,-,-,*,-,GL50803_14628,,61706.27,6.06,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0
24070139,292,*,*,*,-,GL50803_7474,,36100.04,4.95,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24070134,296,*,-,*,-,GL50803_13904,,19080.9,5.3,2,2,2,2,3,3,0,0,0,0,0,2,2,2,5,10,0,0,0,0,0
24069703,297,=,*,-,-,GL50803_113876,,231832.5,7.46,2,1,1,0,3,3,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0
24066884,308,*,*,*,*,GL50803_10780,,14096.29,9.34,2,2,2,2,6,6,2,2,2,10,11,1,1,1,4,8,1,1,1,2,14
24070512,310,-,*,-,-,GL50803_13783,,44813.9,5.74,2,0,0,0,0,0,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24070109,315,*,-,*,*,GL50803_42008,,84265.27,5.08,2,1,1,1,2,2,0,0,0,0,0,1,1,1,1,2,1,1,1,1,7
24063617,318,*,*,*,-,GL50803_114218,,54171.35,5.36,2,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,0,0,0,0,0
24070105,322,-,*,-,-,GL50803_16718,,22363.13,9.64,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24066897,338,*,*,-,-,GL50803_12094,,188530.92,5.8,2,1,1,1,1,1,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24067540,348,*,*,-,-,GL50803_3420,,49000.58,9.11,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24064727,353,*,*,*,-,GL50803_115239,,103584.67,6.31,2,2,2,2,5,5,2,2,2,3,3,1,1,1,5,10,0,0,0,0,0
24064723,354,-,-,*,-,GL50803_9707,,7222.09,4.16,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,0,0,0,0,0
24066864,357,*,*,-,-,GL50803_15077,,47348.57,8.59,2,2,2,2,3,3,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24066861,364,*,*,-,-,GL50803_2812,,44138.76,5.11,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
23995712,366,-,*,-,-,GL50803_13836,,66141.1,8.25,2,0,0,0,0,0,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0
24064731,373,*,-,*,-,GL50803_14375,,62438.03,6.1,2,1,1,1,4,4,0,0,0,0,0,2,3,3,7,14,0,0,0,0,0
24067566,376,*,-,*,-,GL50803_94582,,49557.72,6.44,2,2,2,2,2,2,0,0,0,0,0,2,2,2,3,6,0,0,0,0,0
24067570,387,*,*,-,-,GL50803_15450,,102374.65,5.2,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24067125,411,-,*,-,-,GL50803_17476,,224252.16,5.1,2,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24067527,422,*,*,*,-,GL50803_5874,,137565.97,6.12,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,0,0,0,0,0
24067522,423,*,*,-,-,GL50803_7877,,59419.26,4.94,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24064149,439,*,-,*,-,GL50803_15397,,38146.95,6.39,2,2,2,2,2,2,0,0,0,0,0,1,1,1,2,4,0,0,0,0,0
24065389,457,*,-,*,-,GL50803_8189,,50496.45,4.8,2,2,2,2,4,4,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0
23996729,458,*,*,-,-,GL50803_7655,,48105,6.15,2,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24067496,462,*,*,*,-,GL50803_5749,,75898.69,6.16,2,2,2,2,4,4,2,2,2,4,5,1,1,1,1,2,0,0,0,0,0
23999210,474,*,*,*,-,GL50803_2555,,22156.05,9.72,2,2,2,2,5,5,2,3,3,5,6,2,2,2,4,8,0,0,0,0,0
24064107,481,*,*,-,-,GL50803_87056,,231845.27,6.05,2,2,2,2,7,7,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0
24067473,484,*,*,-,-,GL50803_16840,,176776.95,5.67,2,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0
24065328,485,*,*,*,-,GL50803_6590,,42109.87,6.9,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,4,0,0,0,0,0
24064106,490,*,*,-,-,GL50803_8512,,59141.62,5.48,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24063912,503,*,*,-,-,GL50803_17296,,60672.8,9.31,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24064124,520,*,-,-,-,GL50803_16966,,513001.53,6.46,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063010,537,*,*,-,-,GL50803_3117,,102728.22,7.61,2,1,1,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
24069282,539,*,*,*,-,GL50803_7578,,19202.84,4.5,2,1,1,1,2,2,1,1,1,1,1,2,2,2,3,6,0,0,0,0,0
24068565,550,-,*,*,-,GL50803_14364,,69903.81,5.93,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0
24063024,560,*,*,*,*,GL50803_37907,,12881.94,9.19,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,4,1,1,1,1,7
24069297,562,*,*,-,-,GL50803_2338,,24511.42,5.38,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24069677,563,*,#NAME?,#NAME?,-,GL50803_11165,,82341.45,6.63,2,2,2,1,4,4,1,1,0,3,3,1,1,0,2,4,0,0,0,0,0
