ProteinID,ProteinGroupID,PROTINFER(ID_24332),PROTINFER(ID_24331),PROTINFER(ID_24330),PROTINFER(ID_24329),Fasta ID,CommonName,Mol.Wt.,pI,NumSeq,#Seq(ID_24332),#Ion(ID_24332),#U.Ion(ID_24332),SC(ID_24332),SC_Norm(ID_24332),#Seq(ID_24331),#Ion(ID_24331),#U.Ion(ID_24331),SC(ID_24331),SC_Norm(ID_24331),#Seq(ID_24330),#Ion(ID_24330),#U.Ion(ID_24330),SC(ID_24330),SC_Norm(ID_24330),#Seq(ID_24329),#Ion(ID_24329),#U.Ion(ID_24329),SC(ID_24329),SC_Norm(ID_24329)
24069147,1005,*,-,*,-,GL50803_33663,,116719.19,6.07,3,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24066585,1008,*,-,*,-,GL50803_14934,,164610.62,6.37,3,2,2,2,3,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0
24069944,1020,-,-,*,-,GL50803_103807,,103392.4,5.48,3,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,0,0,0,0,0
24066574,1029,*,*,*,-,GL50803_17216,,93628.61,6.13,3,3,3,3,4,5,1,1,1,1,5,1,1,1,3,3,0,0,0,0,0
24069123,1041,-,-,*,*,GL50803_16811,,91876.66,5,3,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,1,1,1,1,3
24005708,1048,-,-,*,-,GL50803_95918,,75450.71,5.46,3,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,0,0,0,0,0
24063827,1059,*,*,*,*,GL50803_11749,,25422.46,9.17,3,3,3,3,8,9,1,1,1,1,5,3,3,3,7,7,1,1,1,2,5
24069585,1062,*,*,*,-,GL50803_86761,,79064.03,4.97,3,2,2,2,4,5,1,1,1,1,5,1,2,2,4,4,0,0,0,0,0
24063815,1073,*,*,*,*,GL50803_9088,,19638.89,6.29,3,1,1,1,1,1,1,1,1,1,5,3,3,3,4,4,3,3,3,6,15
24066549,1078,*,-,*,-,GL50803_6812,,14185.2,8.58,3,1,1,1,1,1,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
24066544,1082,*,-,*,-,GL50803_90710,,27298.91,5.29,3,1,1,1,2,2,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24066535,1093,-,-,*,-,GL50803_15574,,82779.29,5.21,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
23998288,1103,*,-,*,-,GL50803_16842,,75876.39,5.75,3,3,3,3,5,6,0,0,0,0,0,2,2,2,4,4,0,0,0,0,0
24063841,1104,*,-,*,*,GL50803_13269,,39538.52,6.3,3,1,1,1,2,2,0,0,0,0,0,3,3,3,3,3,1,1,1,1,3
24069168,1111,*,*,*g,*g,GL50803_13194,,63070.23,5.04,3,3,3,1,5,6,2,2,1,2,9,1,1,1,1,1,1,1,1,1,3
24062388,1120,*,*,*,*,GL50803_114546,,37271.39,5.56,3,2,2,2,4,5,1,1,1,1,5,2,2,2,2,2,2,2,2,5,13
24067739,1131,*,-,*,-,GL50803_17005,,95567.5,9.51,3,1,1,1,1,1,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24068495,1132,*,-,*,-,GL50803_41467,,127036.57,6.19,3,2,2,2,4,5,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0
24068863,1149,-,-,*,*,GL50803_16648,,88364.7,8.71,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,3
24068471,1181,*,-,*,-,GL50803_13109,,20914.31,7.6,3,3,3,3,7,8,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24062429,1229,*,-,*,*,GL50803_40831,,259664.94,5.32,3,3,3,3,3,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24062435,1233,*,*,*,*,GL50803_14691,,33521.08,5.82,3,3,3,3,10,11,1,1,1,2,9,3,4,4,5,5,1,1,1,1,3
24070395,1235,-,-,*,*,GL50803_17460,,51370.98,6.81,3,0,0,0,0,0,0,0,0,0,0,2,2,2,5,5,1,1,1,1,3
24065065,1257,*,-,*,*,GL50803_15428,,75561.69,6.66,3,3,3,3,5,6,0,0,0,0,0,3,3,3,7,7,1,1,1,2,5
24064938,1259,*,-,*,*,GL50803_4331,,46450.98,5.62,3,3,3,3,8,9,0,0,0,0,0,2,2,2,4,4,1,1,1,1,3
24061715,1260,*,-,*,-,GL50803_17227,,62546.51,9.3,3,3,3,3,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064936,1261,-,-,*,*,GL50803_14475,,126882.24,5.22,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,5,13
24032559,1274,*,-,*,-,GL50803_10400,,48608.34,5.26,3,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24062861,1283,*,-,*,-,GL50803_7035,,35818.37,4.87,3,3,3,3,7,8,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24062867,1284,*,-,*,-,GL50803_16675,,38989.57,5.72,3,3,3,3,3,3,0,0,0,0,0,2,2,2,6,6,0,0,0,0,0
24064962,1300,*,-,*,*,GL50803_114462,,62606.22,5.39,3,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,1,3
24070327,1301,*,-,*,-,GL50803_15376,,322819.66,6.24,3,2,3,3,8,9,0,0,0,0,0,2,2,2,5,5,0,0,0,0,0
23993932,1307,*,*,*,*,GL50803_16729,,40530.9,5.47,3,2,2,2,2,2,1,1,1,1,5,3,3,3,4,4,1,1,1,1,3
24064978,1318,*,-,*,*,GL50803_86600,,47107.87,6.06,3,1,1,1,1,1,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24064971,1326,*,*,*,-,GL50803_6366,,22385.33,5.43,3,1,1,1,1,1,1,1,1,1,5,2,2,2,4,4,0,0,0,0,0
24067315,1356,*,-,*,*,GL50803_11299,,63930.71,8.57,3,3,3,3,9,10,0,0,0,0,0,2,2,2,7,7,1,1,1,1,3
24069489,1360,*,-,*,-,GL50803_91398,,37168.44,6.16,3,2,2,2,3,3,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0
24069488,1365,*,-,*,-,GL50803_9038,,69672.4,5.87,3,3,3,3,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067238,1367,*,*,*,*,GL50803_11129,,34399.08,4.92,3,1,1,1,1,1,1,1,1,3,14,1,1,1,1,1,3,3,3,4,10
24069475,1384,*,-,*,*,GL50803_17286,,25634.82,9.1,3,3,3,3,11,13,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24067211,1396,-,-,*,-,GL50803_17132,,175277.94,7.85,3,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24064362,1398,-,-,*,-,GL50803_15499,,48834.44,7.09,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
24064363,1399,*,-,*,-,GL50803_11775,,179882.31,5.73,3,3,3,2,4,5,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0
24064364,1400,*,-,*,-,GL50803_7569,,21262.36,7.84,3,3,3,3,6,7,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24064065,1431,-,-,*,*,GL50803_6896,,31280.45,4.87,3,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,1,1,1,1,3
24029105,1435,-,-,*,-,GL50803_7662,,75064.36,8.41,3,0,0,0,0,0,0,0,0,0,0,3,3,3,7,7,0,0,0,0,0
24065119,1440,*,*,*,*,GL50803_9327,,81709.67,5.17,3,2,2,2,5,6,1,1,1,4,19,1,1,1,1,1,3,3,3,6,15
24064786,1448,-,-,*,*,GL50803_14742,,32636.53,6.12,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,2,2,2,2,5
24065144,1450,*,-,*,-,GL50803_16034,,49230.05,6.09,3,1,1,1,1,1,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24064093,1455,*,*,*,*,GL50803_9824,,24113.15,6.7,3,3,3,3,5,6,3,3,3,12,56,3,3,3,9,9,3,3,3,13,33
24067267,1462,*,-,*,-,GL50803_13007,,53945.6,6.59,3,2,3,3,3,3,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24064096,1465,*,*,*,*,GL50803_7962,,28234.95,5.29,3,3,3,3,3,3,2,3,3,8,37,3,3,3,8,8,3,4,4,12,30
24062475,1474,*,-,*,-,GL50803_87422,,316838.12,8.62,3,2,2,2,3,3,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24062473,1481,*,-,-,-,GL50803_8963,,65514.01,6.1,3,3,3,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24063213,1494,-,-,*,-,GL50803_113130,,55082.58,5.05,3,0,0,0,0,0,0,0,0,0,0,3,3,1,4,4,0,0,0,0,0
24069016,1512,-,*,*,*,GL50803_7896,,31321.89,5.23,3,0,0,0,0,0,1,1,1,1,5,1,1,1,1,1,2,2,2,3,8
24062442,1538,*,*,*,*,GL50803_5949,,20920.73,6.76,3,3,3,3,6,7,1,1,1,2,9,1,1,1,3,3,1,1,1,1,3
24069414,1543,*,-,*,-,GL50803_26199,,53054.34,5.98,3,2,2,2,2,2,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
24064305,1570,*,*,*,-,GL50803_14877,,54476.04,5.49,3,1,1,1,1,1,2,2,2,2,9,2,2,2,3,3,0,0,0,0,0
24063712,1586,*,-,*,-,GL50803_11740,,39117.5,7.59,3,1,1,1,3,3,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24064318,1587,*,-,*,*,GL50803_101594,,119171.16,7.29,3,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,1,1,1,2,5
24066648,1589,*,*,*,*,GL50803_16450,,34170.7,5.37,3,2,2,2,2,2,1,1,1,4,19,2,2,2,2,2,1,1,1,4,10
24069847,1593,*,-,*,-,GL50803_940,,22687.89,6.82,3,3,3,3,4,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063707,1595,*,*,*,*,GL50803_7351,,6826.61,4.45,3,3,4,4,14,16,1,1,1,2,9,3,4,4,12,12,1,1,1,1,3
24063206,1606,*,-,*,-,GL50803_13316,,36464.84,6.09,3,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24066673,1609,-,-,*,*,GL50803_15603,,30412.38,5.26,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24068784,1621,*,-,*,*,GL50803_6171,,17360.27,9.12,3,1,1,1,2,2,0,0,0,0,0,3,3,3,5,5,1,1,1,1,3
24069469,1622,-,-,*,-,GL50803_8163,,76441.58,7.3,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0
24069467,1624,*,-,*,-,GL50803_11105,,65441.89,6.41,3,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24069069,1631,*,*,*,*,GL50803_104031,,85062.41,6.14,3,3,3,3,3,3,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3
24069830,1632,-,-,*,-,GL50803_91476,,120085.56,7.89,3,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
24066664,1635,*,-,*,-,GL50803_40228,,228339.88,5.4,3,2,2,2,3,3,0,0,0,0,0,2,2,2,4,4,0,0,0,0,0
24068773,1653,*g,-,=,-,GL50803_112630,,55239.69,5.13,3,1,1,1,1,1,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0
24067634,1664,*,-,*,*,GL50803_12920,,23348.94,4.38,3,3,3,3,8,9,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24067648,1687,*,*,*,*,GL50803_34093,,8589.11,9.58,3,2,2,2,4,5,1,1,1,2,9,3,3,3,7,7,1,1,1,4,10
24070256,1706,*,-,*g,-,GL50803_116477,,76114.58,4.85,3,3,3,2,5,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069882,1712,*,-,-,-,GL50803_5345,,59713.23,8.63,3,3,3,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24068730,1727,*,*,*,*,GL50803_4463,,20936.37,8.77,3,1,1,1,1,1,1,1,1,1,5,2,2,2,2,2,1,1,1,2,5
24067654,1767,*,-,*,*,GL50803_96460,,108439.16,6.26,3,1,1,1,1,1,0,0,0,0,0,3,3,3,3,3,1,1,1,1,3
24062534,1781,*,-,*,-,GL50803_7522,,46893.95,5.09,3,2,2,2,4,5,0,0,0,0,0,3,3,3,5,5,0,0,0,0,0
24062538,1785,*,-,*,*,GL50803_13528,,71639.9,5.58,3,1,1,1,2,2,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24062045,1807,*,*,*,*,GL50803_95787,,146654.9,4.74,3,1,1,1,1,1,1,1,1,2,9,2,2,2,2,2,1,1,1,3,8
24066929,1817,*,-,*,-,GL50803_4079,,52545.4,6.14,3,2,2,2,2,2,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24062981,1821,*,-,*,-,GL50803_17164,,105878.82,6.76,3,1,1,1,1,1,0,0,0,0,0,3,3,3,4,4,0,0,0,0,0
24064026,1823,*,-,*,-,GL50803_17402,,109371.8,6.37,3,2,2,2,2,2,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24064024,1829,*,-,*,-,GL50803_17406,,183280.55,6.01,3,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24066291,1833,*,-,*,-,GL50803_13756,,23038.38,5.82,3,2,2,2,2,2,0,0,0,0,0,3,3,3,7,7,0,0,0,0,0
24066951,1871,-,-,*,*,GL50803_40067,,54962.56,8.42,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24064832,1892,*,-,*,-,"GL50803_27521,GL50803_14256",,13874.89,10.45,3,3,3,3,10,11,0,0,0,0,0,3,3,3,7,7,0,0,0,0,0
24020095,1894,*,-,*,-,GL50803_11107,,89273.54,5.31,3,3,3,3,4,5,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24064834,1898,*,-,-,-,GL50803_7134,,62071.66,9.23,3,3,3,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,406,561,424,061,940",1901,*g,-,*g,-,"GL50803_103437,GL50803_112682",,"33786.74,28387.53","8.1,6.83",3,1,1,1,1,1,0,0,0,0,0,2,3,3,8,8,0,0,0,0,0
24064017,1915,*,*,*,*,GL50803_14606,,26813.55,5.31,3,2,2,2,6,7,1,1,1,1,5,3,4,4,11,11,1,1,1,3,8
24064854,1925,-,-,*,*,GL50803_14135,,43120.55,5.68,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,1,1,1,3
24054025,6,*,-,*,-,GL50803_3470,,125169.78,8.38,2,2,2,2,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064297,29,*,-,-,-,GL50803_6332,,119071.47,6.57,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064266,36,*,-,*,-,GL50803_14937,,35253.86,4.96,2,2,2,2,5,6,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24065239,40,*,-,*,-,GL50803_16963,,305352.25,5.33,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063123,62,*,-,*,*,GL50803_17516,,34681.07,4.87,2,1,1,1,2,2,0,0,0,0,0,2,2,2,6,6,1,1,1,1,3
24067598,70,-,*,*,-,GL50803_17574,,71500.15,5.4,2,0,0,0,0,0,1,1,1,1,5,1,1,1,1,1,0,0,0,0,0
24064208,78,#NAME?,-,*,-,GL50803_16272,,136560.12,5.15,2,1,1,0,1,1,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0
24063151,84,*,-,*,-,GL50803_17345,,17021.57,4.51,2,2,2,2,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063560,88,*,-,*,-,GL50803_4248,,43325.19,5.42,2,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24066306,94,*,-,-,*,GL50803_14048,,27211.78,5.8,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5
24068674,95,*,*,*,-,GL50803_16021,,103025.23,4.94,2,2,2,2,2,2,1,1,1,1,5,1,1,1,1,1,0,0,0,0,0
24064211,102,-,*,*,*,GL50803_16887,,60675.94,8.57,2,0,0,0,0,0,1,1,1,1,5,1,1,1,1,1,1,1,1,1,3
24068681,105,*,*,*,*,GL50803_9121,,43529.01,5.6,2,1,1,1,2,2,1,1,1,1,5,1,1,1,2,2,2,2,2,2,5
24063139,107,-,*,-,*,GL50803_27308,,18632.52,5.2,2,0,0,0,0,0,2,2,2,3,14,0,0,0,0,0,2,2,2,5,13
24069397,112,*,-,*,-,GL50803_6724,,13447.19,5.8,2,1,1,1,1,1,0,0,0,0,0,2,2,2,7,7,0,0,0,0,0
24068690,114,-,-,*,*,GL50803_6377,,92932.24,5.92,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24056203,116,*,-,*,-,GL50803_5867,,72993.44,6.2,2,1,1,1,2,2,0,0,0,0,0,2,2,2,6,6,0,0,0,0,0
24069796,123,-,-,*,-,GL50803_88735,,71121.15,5.5,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24063144,125,*,-,*,-,GL50803_16433,,69727.29,6.15,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062570,130,*,-,*,-,GL50803_8960,,35978.61,8.55,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24069376,139,*,-,*,-,GL50803_6736,,35086.64,7.55,2,2,2,2,3,3,0,0,0,0,0,1,1,1,3,3,0,0,0,0,0
24062565,146,*,*,-,-,GL50803_111869,,161216.31,7.14,2,2,2,2,4,5,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
24069780,153,-,-,*,*,GL50803_9349,,21841.08,5.95,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,3,8
24016028,157,*,-,*,-,GL50803_8711,,35649.44,7.97,2,2,2,2,5,6,0,0,0,0,0,2,2,2,4,4,0,0,0,0,0
24070073,165,*,-,-,-,GL50803_32676,,80924.69,5.66,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24070060,180,-,-,*,-,GL50803_16547,,188004.22,6.2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24039755,185,-,-,*,*,GL50803_103783,,25602.52,9.32,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,3
24069367,186,*,*,*,*,GL50803_14481,,15599.66,4.97,2,1,1,1,2,2,1,1,1,2,9,2,2,2,2,2,2,2,2,4,10
24070160,192,*,-,*,*,GL50803_14270,,16220.81,7.75,2,2,2,2,4,5,0,0,0,0,0,2,2,2,8,8,1,1,1,4,10
23991359,195,*,-,-,-,GL50803_113143,,467500.38,6.1,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24066397,210,-,-,*,-,GL50803_114937,,85219.19,9.33,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24070176,215,*,-,*,-,GL50803_40390,,137945.73,5.45,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24062676,237,-,-,*,-,GL50803_14821,,14297.46,8.36,2,0,0,0,0,0,0,0,0,0,0,2,2,2,6,6,0,0,0,0,0
24068602,249,-,-,*,-,GL50803_42000,,285471.72,5.23,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24069729,250,-,-,*,*,GL50803_14628,,61706.27,6.06,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,5
24062606,255,*,-,*,-,GL50803_4502,,25362.9,9.71,2,2,2,2,7,8,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24063636,257,-,-,*,*,GL50803_17390,,105898,5.11,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,5
24070121,261,*,-,*,-,GL50803_15419,,77252.48,5.82,2,2,2,2,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24070139,277,-,-,*,*,GL50803_7474,,36100.04,4.95,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,5
24069709,280,-,*,*,*,GL50803_8260,,17041.22,5.87,2,0,0,0,0,0,1,1,1,3,14,2,2,2,3,3,1,1,1,1,3
24070134,281,-,*,*,*,GL50803_13904,,19080.9,5.3,2,0,0,0,0,0,1,1,1,2,9,2,2,2,3,3,2,2,2,4,10
24069703,282,=,-,*,-,GL50803_113876,,231832.5,7.46,2,1,1,0,2,2,0,0,0,0,0,2,2,1,4,4,0,0,0,0,0
24070524,289,-,-,*,*,GL50803_4946,,22711.72,5.25,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24066884,293,*,*,*,*,GL50803_10780,,14096.29,9.34,2,2,2,2,6,7,1,1,1,4,19,2,2,2,10,10,1,1,1,6,15
24067186,301,*,-,-,-,GL50803_9359,,35004.95,4.73,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23985022,309,*g,-,*,-,GL50803_102575,,55396.96,5.49,2,1,1,1,1,1,0,0,0,0,0,2,2,0,2,2,0,0,0,0,0
24068652,310,*,-,*,-,GL50803_8565,,27687.8,7.68,2,2,3,3,7,8,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24066895,312,*,-,*,*,GL50803_8471,,50166.06,6.16,2,1,1,1,2,2,0,0,0,0,0,2,2,2,5,5,1,1,1,1,3
24063620,317,*,-,*,*,GL50803_9508,,131438.55,5.33,2,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,2,2,2,3,8
24067174,336,-,-,*,-,GL50803_3983,,67066.78,5.03,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24066864,341,*,-,*,-,GL50803_15077,,47348.57,8.59,2,2,2,2,5,6,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24066870,356,-,-,*,-,GL50803_113023,,34274.79,4.77,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24067570,368,*,-,*,-,GL50803_15450,,102374.65,5.2,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064714,377,-,-,*,-,GL50803_16158,,123101.55,4.83,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24067122,387,-,-,*,-,GL50803_94658,,59170.67,6.14,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24066839,393,*,-,*,-,GL50803_95406,,77851.06,4.94,2,1,1,1,1,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24066838,401,*,-,-,-,GL50803_16518,,121735.75,5.44,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067116,402,*,-,*,-,GL50803_97072,,86789.82,6.38,2,2,2,1,3,3,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0
24067102,406,-,-,*,*,GL50803_3760,,50094.04,5.41,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24067100,408,*,-,-,-,GL50803_8890,,58496.46,5.62,2,2,2,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24067515,412,*,-,*,-,GL50803_14252,,42768.2,5.15,2,1,1,1,2,2,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24066813,413,-,-,*,-,GL50803_11151,,24710.39,5.44,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24064145,416,-,-,*,-,GL50803_13227,,28288.08,5.02,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24060657,420,-,-,*,-,GL50803_10708,,74594.13,5.77,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24069203,421,*,-,-,-,GL50803_16339,,135131.5,5.23,2,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065358,429,*,-,*,-,GL50803_10232,,73121.38,9.36,2,1,1,1,4,5,0,0,0,0,0,2,2,2,6,6,0,0,0,0,0
24064181,445,*,-,*,*,GL50803_14972,,120265.36,6.5,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
24000554,454,*,-,-,-,GL50803_2925,,22163.47,5.44,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24064107,459,*,-,*,-,GL50803_87056,,231845.27,6.05,2,2,2,2,4,5,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0
24067473,460,*,-,*,-,GL50803_16840,,176776.95,5.67,2,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24064102,468,*,-,*,*,GL50803_10969,,36762.31,6.03,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,2,2,2,3,8
24063912,474,*,-,-,-,GL50803_17296,,60672.8,9.31,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065312,480,*,-,-,-,GL50803_4838,,86105.75,5.61,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,406,632,324,068,940,000,000,000,000,000,000,000,000",484,#NAME?,#NAME?,*g,*g,"GL50803_40592,GL50803_115742,GL50803_40591,GL50803_32607,GL50803_114672",,"22662.34,62873.31,32021.89,88245.85,62333.68","5.8,5.45,5.32,5.12,5.22",2,2,2,0,3,3,1,1,0,1,5,1,1,1,1,1,1,1,1,1,3
24064123,487,*,-,*,-,GL50803_16601,,71980.99,5.76,2,2,2,2,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24067464,499,*,-,*,-,GL50803_17566,,71211.94,6.44,2,2,2,2,2,2,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24063014,516,-,-,*,-,GL50803_15549,,81617.12,5.55,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24029340,527,-,-,*,-,GL50803_102710,,91751.12,5.2,2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24063954,531,*,-,*,-,GL50803_14086,,28907.74,6.28,2,2,2,2,7,8,0,0,0,0,0,2,2,2,4,4,0,0,0,0,0
24066430,542,*,-,*,-,GL50803_13622,,24568.62,5.57,2,1,1,1,1,1,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24065305,548,-,*,*,*,GL50803_15513,,62716.46,9.23,2,0,0,0,0,0,1,1,1,2,9,1,1,1,1,1,1,1,1,1,3
24063043,549,*,-,*,-,GL50803_14633,,115320.34,6.57,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
24063938,558,-,-,*,-,GL50803_3032,,48205.09,7.64,2,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0
24063939,560,*,-,*,-,GL50803_3169,,62437.77,8.28,2,2,2,2,3,3,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0
24066452,564,-,*,*,*,GL50803_16526,,44493.69,5.79,2,0,0,0,0,0,1,1,1,1,5,1,1,1,3,3,1,1,1,2,5
24066455,568,-,*,*,*,GL50803_16521,,32427.77,4.97,2,0,0,0,0,0,1,1,1,1,5,2,2,2,2,2,2,2,2,2,5
24069665,596,*,-,=,=,GL50803_4959,,116096.77,5.26,2,2,2,1,3,3,0,0,0,0,0,1,1,0,1,1,1,1,0,1,3
